id,source,subject,topic,difficulty,question,answer,explanation,learning_objectives,tags,timestamp,rating,views
ka_205,khan_academy,arts-humanities,general,beginner,Explain the concept of democracy.,This concept involves fundamental forces.,Understanding this requires examining its key components and historical context.,"['Understand algorithms', 'Apply concepts', 'Problem solving']","['arts-humanities', 'algorithms', 'beginner']",2025-06-15 13:35:47.201951,3.7,4006
ka_206,khan_academy,arts-humanities,general,advanced,Explain the concept of renaissance.,This concept involves energy conversion.,Understanding this requires examining its key components and historical context.,"['Understand algorithms', 'Apply concepts', 'Problem solving']","['arts-humanities', 'algorithms', 'advanced']",2025-09-21 13:35:47.201959,4.8,8289
ka_207,khan_academy,math,geometry,advanced,What is the area of a circle with length of 10?,The area is 229 square units.,"The area formula depends on the shape. For rectangles, it's length × width.","['Understand geometry', 'Apply concepts', 'Problem solving']","['math', 'geometry', 'advanced']",2025-11-16 13:35:47.201970,4.4,4041
ka_208,khan_academy,arts-humanities,general,beginner,Explain the concept of photosynthesis.,This concept involves political systems.,Understanding this requires examining its key components and historical context.,"['Understand geometry', 'Apply concepts', 'Problem solving']","['arts-humanities', 'geometry', 'beginner']",2025-10-13 13:35:47.201979,4.9,9014
ka_209,khan_academy,math,statistics,intermediate,Find the derivative of f(x) = 1x^4,f'(x) = 12x^2,Apply the power rule: multiply by the exponent and subtract 1 from the exponent.,"['Understand statistics', 'Apply concepts', 'Problem solving']","['math', 'statistics', 'intermediate']",2025-11-08 13:35:47.201991,4.0,1206
ka_210,khan_academy,computing,programming,beginner,What is the output of this Python code: x = 10; y = 6; print(x + y)?,The output is 6.,The code adds two numbers and prints the result.,"['Understand programming', 'Apply concepts', 'Problem solving']","['computing', 'programming', 'beginner']",2025-10-25 13:35:47.202001,4.0,5646
ka_211,khan_academy,science,general,advanced,Explain the concept of renaissance.,This concept involves cultural movements.,Understanding this requires examining its key components and historical context.,"['Understand programming', 'Apply concepts', 'Problem solving']","['science', 'programming', 'advanced']",2024-12-28 13:35:47.202012,3.8,2309
ka_212,khan_academy,math,statistics,advanced,Find the derivative of f(x) = 1x^3,f'(x) = 4x^1,Apply the power rule: multiply by the exponent and subtract 1 from the exponent.,"['Understand statistics', 'Apply concepts', 'Problem solving']","['math', 'statistics', 'advanced']",2025-10-26 13:35:47.202024,4.0,5180
ka_213,khan_academy,arts-humanities,general,advanced,Explain the concept of renaissance.,This concept involves political systems.,Understanding this requires examining its key components and historical context.,"['Understand statistics', 'Apply concepts', 'Problem solving']","['arts-humanities', 'statistics', 'advanced']",2025-10-29 13:35:47.202034,4.6,3231
ka_214,khan_academy,computing,programming,intermediate,What is the output of this Python code: x = 6; y = 5; print(x + y)?,The output is 5.,The code adds two numbers and prints the result.,"['Understand programming', 'Apply concepts', 'Problem solving']","['computing', 'programming', 'intermediate']",2025-05-12 13:35:47.202043,4.2,6653
ka_215,khan_academy,arts-humanities,general,intermediate,Explain the concept of democracy.,This concept involves fundamental forces.,Understanding this requires examining its key components and historical context.,"['Understand programming', 'Apply concepts', 'Problem solving']","['arts-humanities', 'programming', 'intermediate']",2025-03-07 13:35:47.202052,4.5,6118
ka_216,khan_academy,computing,web-development,beginner,What data structure would be best for implementing a queue?,array,The choice depends on the required operations and efficiency.,"['Understand web-development', 'Apply concepts', 'Problem solving']","['computing', 'web-development', 'beginner']",2025-01-12 13:35:47.202061,5.0,3056
ka_217,khan_academy,computing,programming,intermediate,What is the output of this Python code: x = 2; y = 6; print(x + y)?,The output is 11.,The code adds two numbers and prints the result.,"['Understand programming', 'Apply concepts', 'Problem solving']","['computing', 'programming', 'intermediate']",2025-06-13 13:35:47.202071,4.2,7081
ka_218,khan_academy,science,general,advanced,Explain the concept of renaissance.,This concept involves political systems.,Understanding this requires examining its key components and historical context.,"['Understand programming', 'Apply concepts', 'Problem solving']","['science', 'programming', 'advanced']",2025-04-02 13:35:47.202078,3.6,5876
ka_219,khan_academy,arts-humanities,general,intermediate,Explain the concept of photosynthesis.,This concept involves energy conversion.,Understanding this requires examining its key components and historical context.,"['Understand programming', 'Apply concepts', 'Problem solving']","['arts-humanities', 'programming', 'intermediate']",2024-12-08 13:35:47.202086,4.5,6052
ka_220,khan_academy,science,general,beginner,Explain the concept of gravity.,This concept involves cultural movements.,Understanding this requires examining its key components and historical context.,"['Understand programming', 'Apply concepts', 'Problem solving']","['science', 'programming', 'beginner']",2025-10-30 13:35:47.202095,3.7,3966
ka_221,khan_academy,computing,web-development,intermediate,What data structure would be best for implementing a priority queue?,linked list,The choice depends on the required operations and efficiency.,"['Understand web-development', 'Apply concepts', 'Problem solving']","['computing', 'web-development', 'intermediate']",2025-01-11 13:35:47.202106,3.7,7471
ka_222,khan_academy,computing,web-development,intermediate,What data structure would be best for implementing a queue?,heap,The choice depends on the required operations and efficiency.,"['Understand web-development', 'Apply concepts', 'Problem solving']","['computing', 'web-development', 'intermediate']",2025-09-07 13:35:47.202115,4.3,6621
ka_223,khan_academy,computing,data-structures,advanced,What data structure would be best for implementing a queue?,linked list,The choice depends on the required operations and efficiency.,"['Understand data-structures', 'Apply concepts', 'Problem solving']","['computing', 'data-structures', 'advanced']",2025-11-03 13:35:47.202123,4.6,8276
ka_224,khan_academy,arts-humanities,general,advanced,Explain the concept of photosynthesis.,This concept involves political systems.,Understanding this requires examining its key components and historical context.,"['Understand data-structures', 'Apply concepts', 'Problem solving']","['arts-humanities', 'data-structures', 'advanced']",2025-07-06 13:35:47.202131,4.6,3615
ka_225,khan_academy,computing,web-development,advanced,What data structure would be best for implementing a queue?,linked list,The choice depends on the required operations and efficiency.,"['Understand web-development', 'Apply concepts', 'Problem solving']","['computing', 'web-development', 'advanced']",2025-09-08 13:35:47.202140,4.8,7506
ka_226,khan_academy,science,general,advanced,Explain the concept of renaissance.,This concept involves energy conversion.,Understanding this requires examining its key components and historical context.,"['Understand web-development', 'Apply concepts', 'Problem solving']","['science', 'web-development', 'advanced']",2024-12-02 13:35:47.202149,5.0,5336
ka_227,khan_academy,computing,programming,advanced,What is the output of this Python code: x = 9; y = 9; print(x + y)?,The output is 11.,The code adds two numbers and prints the result.,"['Understand programming', 'Apply concepts', 'Problem solving']","['computing', 'programming', 'advanced']",2025-06-16 13:35:47.202161,4.8,2952
ka_228,khan_academy,computing,algorithms,advanced,What is the time complexity of bubble sort?,O(n²),Time complexity describes how the runtime grows with input size.,"['Understand algorithms', 'Apply concepts', 'Problem solving']","['computing', 'algorithms', 'advanced']",2025-09-06 13:35:47.202171,3.9,8194
ka_229,khan_academy,math,calculus,intermediate,Find the derivative of f(x) = 4x^4,f'(x) = 8x^1,Apply the power rule: multiply by the exponent and subtract 1 from the exponent.,"['Understand calculus', 'Apply concepts', 'Problem solving']","['math', 'calculus', 'intermediate']",2025-10-14 13:35:47.202184,4.0,7942
ka_230,khan_academy,arts-humanities,general,intermediate,Explain the concept of photosynthesis.,This concept involves fundamental forces.,Understanding this requires examining its key components and historical context.,"['Understand calculus', 'Apply concepts', 'Problem solving']","['arts-humanities', 'calculus', 'intermediate']",2025-06-07 13:35:47.202196,4.5,7472
ka_231,khan_academy,arts-humanities,general,advanced,Explain the concept of democracy.,This concept involves fundamental forces.,Understanding this requires examining its key components and historical context.,"['Understand calculus', 'Apply concepts', 'Problem solving']","['arts-humanities', 'calculus', 'advanced']",2025-02-07 13:35:47.202206,4.5,3081
ka_232,khan_academy,science,general,intermediate,Explain the concept of photosynthesis.,This concept involves energy conversion.,Understanding this requires examining its key components and historical context.,"['Understand calculus', 'Apply concepts', 'Problem solving']","['science', 'calculus', 'intermediate']",2025-02-24 13:35:47.202215,3.7,2797
ka_233,khan_academy,science,general,intermediate,Explain the concept of gravity.,This concept involves political systems.,Understanding this requires examining its key components and historical context.,"['Understand calculus', 'Apply concepts', 'Problem solving']","['science', 'calculus', 'intermediate']",2025-02-24 13:35:47.202224,4.8,1392
ka_234,khan_academy,computing,data-structures,beginner,What data structure would be best for implementing a queue?,heap,The choice depends on the required operations and efficiency.,"['Understand data-structures', 'Apply concepts', 'Problem solving']","['computing', 'data-structures', 'beginner']",2025-06-14 13:35:47.202234,4.4,1630
ka_235,khan_academy,science,general,advanced,Explain the concept of gravity.,This concept involves fundamental forces.,Understanding this requires examining its key components and historical context.,"['Understand data-structures', 'Apply concepts', 'Problem solving']","['science', 'data-structures', 'advanced']",2024-12-14 13:35:47.202253,4.4,5631
ka_236,khan_academy,math,algebra,beginner,Solve for x: 1x + 10 = 28,x = 3.6,"To solve this equation, isolate x by subtracting the constant term and dividing by the coefficient.","['Understand algebra', 'Apply concepts', 'Problem solving']","['math', 'algebra', 'beginner']",2025-04-17 13:35:47.202268,4.4,596
ka_237,khan_academy,arts-humanities,general,advanced,Explain the concept of democracy.,This concept involves political systems.,Understanding this requires examining its key components and historical context.,"['Understand algebra', 'Apply concepts', 'Problem solving']","['arts-humanities', 'algebra', 'advanced']",2025-03-14 13:35:47.202277,3.9,6753
ka_238,khan_academy,computing,programming,intermediate,What is the output of this Python code: x = 1; y = 3; print(x + y)?,The output is 16.,The code adds two numbers and prints the result.,"['Understand programming', 'Apply concepts', 'Problem solving']","['computing', 'programming', 'intermediate']",2025-04-18 13:35:47.202288,4.2,3442
ka_239,khan_academy,computing,algorithms,advanced,What is the time complexity of binary search?,O(n log n),Time complexity describes how the runtime grows with input size.,"['Understand algorithms', 'Apply concepts', 'Problem solving']","['computing', 'algorithms', 'advanced']",2025-06-06 13:35:47.202298,4.6,5758
ka_240,khan_academy,arts-humanities,general,beginner,Explain the concept of democracy.,This concept involves energy conversion.,Understanding this requires examining its key components and historical context.,"['Understand algorithms', 'Apply concepts', 'Problem solving']","['arts-humanities', 'algorithms', 'beginner']",2025-06-06 13:35:47.202307,3.9,2107
ka_241,khan_academy,computing,algorithms,intermediate,What is the time complexity of bubble sort?,O(n²),Time complexity describes how the runtime grows with input size.,"['Understand algorithms', 'Apply concepts', 'Problem solving']","['computing', 'algorithms', 'intermediate']",2025-10-22 13:35:47.202319,3.9,6393
ka_242,khan_academy,arts-humanities,general,beginner,Explain the concept of gravity.,This concept involves political systems.,Understanding this requires examining its key components and historical context.,"['Understand algorithms', 'Apply concepts', 'Problem solving']","['arts-humanities', 'algorithms', 'beginner']",2025-01-25 13:35:47.202328,4.6,3210
ka_243,khan_academy,science,general,intermediate,Explain the concept of renaissance.,This concept involves cultural movements.,Understanding this requires examining its key components and historical context.,"['Understand algorithms', 'Apply concepts', 'Problem solving']","['science', 'algorithms', 'intermediate']",2025-06-12 13:35:47.202337,4.2,1575
ka_244,khan_academy,arts-humanities,general,advanced,Explain the concept of renaissance.,This concept involves fundamental forces.,Understanding this requires examining its key components and historical context.,"['Understand algorithms', 'Apply concepts', 'Problem solving']","['arts-humanities', 'algorithms', 'advanced']",2025-07-29 13:35:47.202345,4.4,897
ka_245,khan_academy,math,statistics,intermediate,Find the derivative of f(x) = 5x^4,f'(x) = 12x^3,Apply the power rule: multiply by the exponent and subtract 1 from the exponent.,"['Understand statistics', 'Apply concepts', 'Problem solving']","['math', 'statistics', 'intermediate']",2025-11-12 13:35:47.202360,4.8,7160
ka_246,khan_academy,science,general,intermediate,Explain the concept of democracy.,This concept involves cultural movements.,Understanding this requires examining its key components and historical context.,"['Understand statistics', 'Apply concepts', 'Problem solving']","['science', 'statistics', 'intermediate']",2025-05-13 13:35:47.202368,3.6,938
ka_247,khan_academy,science,general,intermediate,Explain the concept of democracy.,This concept involves energy conversion.,Understanding this requires examining its key components and historical context.,"['Understand statistics', 'Apply concepts', 'Problem solving']","['science', 'statistics', 'intermediate']",2025-05-03 13:35:47.202377,4.3,9108
ka_248,khan_academy,computing,programming,advanced,What is the output of this Python code: x = 3; y = 2; print(x + y)?,The output is 14.,The code adds two numbers and prints the result.,"['Understand programming', 'Apply concepts', 'Problem solving']","['computing', 'programming', 'advanced']",2025-05-09 13:35:47.202388,4.7,5655
ka_249,khan_academy,computing,algorithms,beginner,What is the time complexity of merge sort?,O(n log n),Time complexity describes how the runtime grows with input size.,"['Understand algorithms', 'Apply concepts', 'Problem solving']","['computing', 'algorithms', 'beginner']",2025-04-25 13:35:47.202396,4.3,842
ka_250,khan_academy,math,calculus,beginner,Find the derivative of f(x) = 4x^4,f'(x) = 8x^3,Apply the power rule: multiply by the exponent and subtract 1 from the exponent.,"['Understand calculus', 'Apply concepts', 'Problem solving']","['math', 'calculus', 'beginner']",2025-02-26 13:35:47.202407,3.7,5318
ka_251,khan_academy,science,general,intermediate,Explain the concept of democracy.,This concept involves political systems.,Understanding this requires examining its key components and historical context.,"['Understand calculus', 'Apply concepts', 'Problem solving']","['science', 'calculus', 'intermediate']",2025-03-02 13:35:47.202419,4.7,8821
ka_252,khan_academy,arts-humanities,general,advanced,Explain the concept of democracy.,This concept involves cultural movements.,Understanding this requires examining its key components and historical context.,"['Understand calculus', 'Apply concepts', 'Problem solving']","['arts-humanities', 'calculus', 'advanced']",2025-11-08 13:35:47.202427,4.1,1895
ka_253,khan_academy,arts-humanities,general,advanced,Explain the concept of democracy.,This concept involves energy conversion.,Understanding this requires examining its key components and historical context.,"['Understand calculus', 'Apply concepts', 'Problem solving']","['arts-humanities', 'calculus', 'advanced']",2025-01-15 13:35:47.202435,4.2,9577
ka_254,khan_academy,science,general,advanced,Explain the concept of photosynthesis.,This concept involves cultural movements.,Understanding this requires examining its key components and historical context.,"['Understand calculus', 'Apply concepts', 'Problem solving']","['science', 'calculus', 'advanced']",2025-08-21 13:35:47.202444,4.3,6329
ka_255,khan_academy,science,general,advanced,Explain the concept of gravity.,This concept involves energy conversion.,Understanding this requires examining its key components and historical context.,"['Understand calculus', 'Apply concepts', 'Problem solving']","['science', 'calculus', 'advanced']",2025-01-27 13:35:47.202452,4.9,1900
ka_256,khan_academy,science,general,beginner,Explain the concept of renaissance.,This concept involves political systems.,Understanding this requires examining its key components and historical context.,"['Understand calculus', 'Apply concepts', 'Problem solving']","['science', 'calculus', 'beginner']",2025-04-16 13:35:47.202460,3.7,3440
ka_257,khan_academy,arts-humanities,general,advanced,Explain the concept of renaissance.,This concept involves energy conversion.,Understanding this requires examining its key components and historical context.,"['Understand calculus', 'Apply concepts', 'Problem solving']","['arts-humanities', 'calculus', 'advanced']",2024-11-20 13:35:47.202469,3.7,3497
ka_258,khan_academy,computing,web-development,advanced,What data structure would be best for implementing a priority queue?,array,The choice depends on the required operations and efficiency.,"['Understand web-development', 'Apply concepts', 'Problem solving']","['computing', 'web-development', 'advanced']",2025-06-09 13:35:47.202479,4.9,7631
ka_259,khan_academy,computing,data-structures,advanced,What data structure would be best for implementing a priority queue?,heap,The choice depends on the required operations and efficiency.,"['Understand data-structures', 'Apply concepts', 'Problem solving']","['computing', 'data-structures', 'advanced']",2024-12-03 13:35:47.202488,4.5,4431
ka_260,khan_academy,arts-humanities,general,beginner,Explain the concept of gravity.,This concept involves political systems.,Understanding this requires examining its key components and historical context.,"['Understand data-structures', 'Apply concepts', 'Problem solving']","['arts-humanities', 'data-structures', 'beginner']",2025-02-04 13:35:47.202497,3.9,4976
ka_261,khan_academy,computing,algorithms,advanced,What is the time complexity of merge sort?,O(n log n),Time complexity describes how the runtime grows with input size.,"['Understand algorithms', 'Apply concepts', 'Problem solving']","['computing', 'algorithms', 'advanced']",2025-03-11 13:35:47.202510,4.0,5814
ka_262,khan_academy,computing,programming,intermediate,What is the output of this Python code: x = 10; y = 9; print(x + y)?,The output is 14.,The code adds two numbers and prints the result.,"['Understand programming', 'Apply concepts', 'Problem solving']","['computing', 'programming', 'intermediate']",2025-04-28 13:35:47.202524,4.7,2499
ka_263,khan_academy,computing,data-structures,beginner,What data structure would be best for implementing a priority queue?,linked list,The choice depends on the required operations and efficiency.,"['Understand data-structures', 'Apply concepts', 'Problem solving']","['computing', 'data-structures', 'beginner']",2025-05-23 13:35:47.202532,4.9,4301
ka_264,khan_academy,arts-humanities,general,beginner,Explain the concept of gravity.,This concept involves political systems.,Understanding this requires examining its key components and historical context.,"['Understand data-structures', 'Apply concepts', 'Problem solving']","['arts-humanities', 'data-structures', 'beginner']",2025-02-02 13:35:47.202541,4.5,2349
ka_265,khan_academy,math,geometry,advanced,What is the area of a rectangle with length of 17?,The area is 125 square units.,"The area formula depends on the shape. For rectangles, it's length × width.","['Understand geometry', 'Apply concepts', 'Problem solving']","['math', 'geometry', 'advanced']",2024-12-25 13:35:47.202553,3.8,1741
ka_266,khan_academy,arts-humanities,general,intermediate,Explain the concept of renaissance.,This concept involves energy conversion.,Understanding this requires examining its key components and historical context.,"['Understand geometry', 'Apply concepts', 'Problem solving']","['arts-humanities', 'geometry', 'intermediate']",2024-12-03 13:35:47.202560,4.7,184
ka_267,khan_academy,science,general,intermediate,Explain the concept of renaissance.,This concept involves cultural movements.,Understanding this requires examining its key components and historical context.,"['Understand geometry', 'Apply concepts', 'Problem solving']","['science', 'geometry', 'intermediate']",2024-12-18 13:35:47.202572,3.8,4806
ka_268,khan_academy,computing,programming,intermediate,What is the output of this Python code: x = 2; y = 10; print(x + y)?,The output is 9.,The code adds two numbers and prints the result.,"['Understand programming', 'Apply concepts', 'Problem solving']","['computing', 'programming', 'intermediate']",2025-02-16 13:35:47.202581,4.6,711
ka_269,khan_academy,science,general,intermediate,Explain the concept of gravity.,This concept involves energy conversion.,Understanding this requires examining its key components and historical context.,"['Understand programming', 'Apply concepts', 'Problem solving']","['science', 'programming', 'intermediate']",2025-04-27 13:35:47.202595,4.7,3152
ka_270,khan_academy,computing,programming,beginner,What is the output of this Python code: x = 5; y = 10; print(x + y)?,The output is 5.,The code adds two numbers and prints the result.,"['Understand programming', 'Apply concepts', 'Problem solving']","['computing', 'programming', 'beginner']",2025-05-29 13:35:47.202603,3.9,9001
ka_271,khan_academy,arts-humanities,general,beginner,Explain the concept of renaissance.,This concept involves political systems.,Understanding this requires examining its key components and historical context.,"['Understand programming', 'Apply concepts', 'Problem solving']","['arts-humanities', 'programming', 'beginner']",2025-08-10 13:35:47.202614,4.7,5517
ka_272,khan_academy,science,general,advanced,Explain the concept of renaissance.,This concept involves political systems.,Understanding this requires examining its key components and historical context.,"['Understand programming', 'Apply concepts', 'Problem solving']","['science', 'programming', 'advanced']",2025-08-13 13:35:47.202622,3.5,5623
ka_273,khan_academy,computing,algorithms,advanced,What is the time complexity of bubble sort?,O(n log n),Time complexity describes how the runtime grows with input size.,"['Understand algorithms', 'Apply concepts', 'Problem solving']","['computing', 'algorithms', 'advanced']",2024-12-24 13:35:47.202629,4.8,7107
ka_274,khan_academy,computing,web-development,beginner,What data structure would be best for implementing a priority queue?,linked list,The choice depends on the required operations and efficiency.,"['Understand web-development', 'Apply concepts', 'Problem solving']","['computing', 'web-development', 'beginner']",2025-08-14 13:35:47.202637,5.0,7922
ka_275,khan_academy,computing,programming,beginner,What is the output of this Python code: x = 5; y = 7; print(x + y)?,The output is 9.,The code adds two numbers and prints the result.,"['Understand programming', 'Apply concepts', 'Problem solving']","['computing', 'programming', 'beginner']",2025-04-02 13:35:47.202646,4.6,5500
ka_276,khan_academy,computing,programming,advanced,What is the output of this Python code: x = 5; y = 6; print(x + y)?,The output is 9.,The code adds two numbers and prints the result.,"['Understand programming', 'Apply concepts', 'Problem solving']","['computing', 'programming', 'advanced']",2025-10-16 13:35:47.202656,4.5,7725
ka_277,khan_academy,computing,web-development,beginner,What data structure would be best for implementing a priority queue?,heap,The choice depends on the required operations and efficiency.,"['Understand web-development', 'Apply concepts', 'Problem solving']","['computing', 'web-development', 'beginner']",2024-11-21 13:35:47.202667,4.7,2023
ka_278,khan_academy,computing,algorithms,intermediate,What is the time complexity of bubble sort?,O(n²),Time complexity describes how the runtime grows with input size.,"['Understand algorithms', 'Apply concepts', 'Problem solving']","['computing', 'algorithms', 'intermediate']",2025-03-17 13:35:47.202678,3.7,6221
ka_279,khan_academy,arts-humanities,general,advanced,Explain the concept of renaissance.,This concept involves fundamental forces.,Understanding this requires examining its key components and historical context.,"['Understand algorithms', 'Apply concepts', 'Problem solving']","['arts-humanities', 'algorithms', 'advanced']",2025-07-13 13:35:47.202686,4.5,9861
ka_280,khan_academy,math,statistics,advanced,Find the derivative of f(x) = 5x^4,f'(x) = 6x^3,Apply the power rule: multiply by the exponent and subtract 1 from the exponent.,"['Understand statistics', 'Apply concepts', 'Problem solving']","['math', 'statistics', 'advanced']",2025-09-20 13:35:47.202699,3.6,9072
ka_281,khan_academy,science,general,advanced,Explain the concept of gravity.,This concept involves fundamental forces.,Understanding this requires examining its key components and historical context.,"['Understand statistics', 'Apply concepts', 'Problem solving']","['science', 'statistics', 'advanced']",2025-06-02 13:35:47.202711,4.8,7339
ka_282,khan_academy,math,geometry,advanced,What is the area of a circle with radius of 16?,The area is 56 square units.,"The area formula depends on the shape. For rectangles, it's length × width.","['Understand geometry', 'Apply concepts', 'Problem solving']","['math', 'geometry', 'advanced']",2025-02-28 13:35:47.202723,4.2,1011
ka_283,khan_academy,arts-humanities,general,beginner,Explain the concept of renaissance.,This concept involves cultural movements.,Understanding this requires examining its key components and historical context.,"['Understand geometry', 'Apply concepts', 'Problem solving']","['arts-humanities', 'geometry', 'beginner']",2025-02-01 13:35:47.202731,3.6,7675
ka_284,khan_academy,computing,programming,advanced,What is the output of this Python code: x = 7; y = 5; print(x + y)?,The output is 2.,The code adds two numbers and prints the result.,"['Understand programming', 'Apply concepts', 'Problem solving']","['computing', 'programming', 'advanced']",2025-07-28 13:35:47.202743,4.4,842
ka_285,khan_academy,arts-humanities,general,intermediate,Explain the concept of photosynthesis.,This concept involves energy conversion.,Understanding this requires examining its key components and historical context.,"['Understand programming', 'Apply concepts', 'Problem solving']","['arts-humanities', 'programming', 'intermediate']",2025-10-12 13:35:47.202752,5.0,7834
ka_286,khan_academy,math,statistics,intermediate,Find the derivative of f(x) = 2x^2,f'(x) = 12x^2,Apply the power rule: multiply by the exponent and subtract 1 from the exponent.,"['Understand statistics', 'Apply concepts', 'Problem solving']","['math', 'statistics', 'intermediate']",2025-04-01 13:35:47.202766,4.8,6284
ka_287,khan_academy,arts-humanities,general,beginner,Explain the concept of gravity.,This concept involves political systems.,Understanding this requires examining its key components and historical context.,"['Understand statistics', 'Apply concepts', 'Problem solving']","['arts-humanities', 'statistics', 'beginner']",2025-09-17 13:35:47.202777,3.8,8902
ka_288,khan_academy,arts-humanities,general,advanced,Explain the concept of gravity.,This concept involves fundamental forces.,Understanding this requires examining its key components and historical context.,"['Understand statistics', 'Apply concepts', 'Problem solving']","['arts-humanities', 'statistics', 'advanced']",2025-11-15 13:35:47.202788,4.6,4988
ka_289,khan_academy,arts-humanities,general,advanced,Explain the concept of renaissance.,This concept involves cultural movements.,Understanding this requires examining its key components and historical context.,"['Understand statistics', 'Apply concepts', 'Problem solving']","['arts-humanities', 'statistics', 'advanced']",2025-07-22 13:35:47.202797,3.9,5771
ka_290,khan_academy,science,general,intermediate,Explain the concept of gravity.,This concept involves energy conversion.,Understanding this requires examining its key components and historical context.,"['Understand statistics', 'Apply concepts', 'Problem solving']","['science', 'statistics', 'intermediate']",2025-10-31 13:35:47.202807,4.7,6968
ka_291,khan_academy,math,geometry,beginner,What is the area of a rectangle with length of 20?,The area is 27 square units.,"The area formula depends on the shape. For rectangles, it's length × width.","['Understand geometry', 'Apply concepts', 'Problem solving']","['math', 'geometry', 'beginner']",2025-04-02 13:35:47.202823,4.4,897
ka_292,khan_academy,science,general,advanced,Explain the concept of photosynthesis.,This concept involves cultural movements.,Understanding this requires examining its key components and historical context.,"['Understand geometry', 'Apply concepts', 'Problem solving']","['science', 'geometry', 'advanced']",2025-04-06 13:35:47.202832,3.9,3659
ka_293,khan_academy,math,calculus,beginner,Find the derivative of f(x) = 2x^4,f'(x) = 15x^3,Apply the power rule: multiply by the exponent and subtract 1 from the exponent.,"['Understand calculus', 'Apply concepts', 'Problem solving']","['math', 'calculus', 'beginner']",2025-01-14 13:35:47.202849,4.7,5353
ka_294,khan_academy,science,general,intermediate,Explain the concept of gravity.,This concept involves fundamental forces.,Understanding this requires examining its key components and historical context.,"['Understand calculus', 'Apply concepts', 'Problem solving']","['science', 'calculus', 'intermediate']",2025-04-19 13:35:47.202858,4.0,1098
ka_295,khan_academy,science,general,advanced,Explain the concept of renaissance.,This concept involves cultural movements.,Understanding this requires examining its key components and historical context.,"['Understand calculus', 'Apply concepts', 'Problem solving']","['science', 'calculus', 'advanced']",2025-10-23 13:35:47.202868,5.0,6344
ka_296,khan_academy,computing,web-development,advanced,What data structure would be best for implementing a stack?,linked list,The choice depends on the required operations and efficiency.,"['Understand web-development', 'Apply concepts', 'Problem solving']","['computing', 'web-development', 'advanced']",2025-06-16 13:35:47.202878,4.1,8913
ka_297,khan_academy,arts-humanities,general,beginner,Explain the concept of gravity.,This concept involves political systems.,Understanding this requires examining its key components and historical context.,"['Understand web-development', 'Apply concepts', 'Problem solving']","['arts-humanities', 'web-development', 'beginner']",2024-11-19 13:35:47.202890,3.7,7686
ka_298,khan_academy,math,statistics,advanced,Find the derivative of f(x) = 4x^4,f'(x) = 10x^2,Apply the power rule: multiply by the exponent and subtract 1 from the exponent.,"['Understand statistics', 'Apply concepts', 'Problem solving']","['math', 'statistics', 'advanced']",2025-07-15 13:35:47.202904,3.9,5511
ka_299,khan_academy,math,calculus,intermediate,Find the derivative of f(x) = 1x^4,f'(x) = 4x^2,Apply the power rule: multiply by the exponent and subtract 1 from the exponent.,"['Understand calculus', 'Apply concepts', 'Problem solving']","['math', 'calculus', 'intermediate']",2025-05-07 13:35:47.202920,4.5,9978
ka_300,khan_academy,math,geometry,beginner,What is the area of a circle with radius of 18?,The area is 121 square units.,"The area formula depends on the shape. For rectangles, it's length × width.","['Understand geometry', 'Apply concepts', 'Problem solving']","['math', 'geometry', 'beginner']",2025-03-16 13:35:47.202936,3.8,5555
ka_301,khan_academy,computing,algorithms,beginner,What is the time complexity of bubble sort?,O(n log n),Time complexity describes how the runtime grows with input size.,"['Understand algorithms', 'Apply concepts', 'Problem solving']","['computing', 'algorithms', 'beginner']",2025-09-17 13:35:47.202949,4.6,7946
ka_302,khan_academy,science,general,advanced,Explain the concept of gravity.,This concept involves cultural movements.,Understanding this requires examining its key components and historical context.,"['Understand algorithms', 'Apply concepts', 'Problem solving']","['science', 'algorithms', 'advanced']",2025-07-17 13:35:47.202958,4.3,4737
ka_303,khan_academy,arts-humanities,general,intermediate,Explain the concept of democracy.,This concept involves political systems.,Understanding this requires examining its key components and historical context.,"['Understand algorithms', 'Apply concepts', 'Problem solving']","['arts-humanities', 'algorithms', 'intermediate']",2025-07-06 13:35:47.202967,4.0,8247
ka_304,khan_academy,arts-humanities,general,beginner,Explain the concept of renaissance.,This concept involves political systems.,Understanding this requires examining its key components and historical context.,"['Understand algorithms', 'Apply concepts', 'Problem solving']","['arts-humanities', 'algorithms', 'beginner']",2025-08-04 13:35:47.202977,4.1,6881
ka_305,khan_academy,math,geometry,advanced,What is the area of a circle with length of 1?,The area is 143 square units.,"The area formula depends on the shape. For rectangles, it's length × width.","['Understand geometry', 'Apply concepts', 'Problem solving']","['math', 'geometry', 'advanced']",2025-02-06 13:35:47.202989,4.9,9588
ka_306,khan_academy,arts-humanities,general,intermediate,Explain the concept of gravity.,This concept involves fundamental forces.,Understanding this requires examining its key components and historical context.,"['Understand geometry', 'Apply concepts', 'Problem solving']","['arts-humanities', 'geometry', 'intermediate']",2025-06-01 13:35:47.202998,3.8,9435
ka_307,khan_academy,science,general,intermediate,Explain the concept of democracy.,This concept involves political systems.,Understanding this requires examining its key components and historical context.,"['Understand geometry', 'Apply concepts', 'Problem solving']","['science', 'geometry', 'intermediate']",2025-03-11 13:35:47.203006,4.9,8137
